date,EBRE0000,EGEN0000,EOIL0000,EOIL0001,ESOLD000,ESOLD001,ESOLD002,ESOLD003,FARR0000,FBAN0000,FBIS0000,FDEF0000,FEXP0000,FREV0000,FREV1000,FREV1001,FREV1002,FREV1003,FREV1101,FREV1102,FREV1201,FREV1202,FREV1301,FREV1302,FREV1401,FREV1402,FREV1501,FREV1502,FREV1601,FREV1602,FREV1701,FREV1702,FREV1801,FREV1901,FREV1902,FREV2001,FREV2002,FVAT0000,GCRE0000,GCRE0001,GCRE0002,GCUR0000,GPRI0000,GPRI0001,MCPI0000,MCUR0001,MCUR0002,MCUR0003,MLOA0000,MRES0000,RARR0000,RARR0001,RARR0002,RARR0003,RARR0004,RARR0005,RARR0006,RARR0007,RARR0008,RARR0009,RARR0010,RARR0011,RARR0012,RARR0013,RARR0014,RARR0015,RARR0016,RARR0017,RARR0018,RARR0019,RARR0020,RARR0021,RARR0022,RARR0023,RARR0024,RARR0025,RARR0026,RARR0027,RARR0028,RARR0029,RARR0030,RARR0031,RARR0032,RARR0033,RARR0034,RARR1000,RARR1001,RARR1002,RARR1003,RARR1004,RARR1005,RARR1006,RARR1007,RARR1008,RARR1009,RARR1010,RARR1011,RARR1012,RARR1013,RARR1014,RARR1015,RARR1016,RARR1017,RARR1018,RARR1019,RARR1020,RARR1021,RARR1022,RARR1023,RARR1024,RARR1025,RARR1026,RARR1027,RARR1028,RARR1029,RARR1030,RARR1031,RARR1032,RARR1033,RARR1034,RARR2000,RARR2001,RARR2002,RARR2003,RARR2004,RARR2005,RARR2006,RARR2007,RARR2008,RARR2009,RARR2010,RARR2011,RARR2012,RARR2013,RARR2014,RARR2015,RARR2016,RARR2017,RARR2018,RARR2019,RARR2020,RARR2021,RARR2022,RARR2023,RARR2024,RARR2025,RARR2026,RARR2027,RARR2028,RARR2029,RARR2030,RARR2031,RARR2032,RARR2033,RARR2034,RARR3000,RARR3001,RARR3002,RARR3003,RARR3004,RARR3005,RARR3006,RARR3007,RARR3008,RARR3009,RARR3010,RARR3011,RARR3012,RARR3013,RARR3014,RARR3015,RARR3016,RARR3017,RARR3018,RARR3019,RARR3020,RARR3021,RARR3022,RARR3023,RARR3024,RARR3025,RARR3026,RARR3027,RARR3028,RARR3029,RARR3030,RARR3031,RARR3032,RARR3033,RARR3034,RCON0000,RCON0001,RCON0002,RGDP0000,UBMB0000,UGTR0105,UGTR0106,UGTR0107,UGTR0108,UGTR0109,UGTR0110,UGTR0111,UGTR0112,UGTR0113,UGTR0114,UGTR0115,UGTR0116,UGTR0117,UGTR0118,UGTR0119,UGTR0120,UGTR0121,UGTR0122,UGTR0123,UGTR0124,UGTR0125,UGTR0126,UGTR0127,UGTR0128,UGTR0129,UGTR0130,UGTR0131,UGTR0132,UGTR0133,UGTR0134,UGTR0135,UGTR0136,UGTR0137,UGTR0138,UGTR0139,UGTR0140,UGTR0141,UGTR0142,UGTR0143,UGTR0144,UGTR0145,UGTR0146,UGTR0147,UGTR0148,UGTR0149,UGTR0150,UGTR0151,UGTR0152,UGTR0153,UGTR0154,UGTR0155,UGTR0156,UGTR0157,UGTR0158,UGTR0159,UGTR0160,UGTR0161,UGTR0162,UGTR0163,UGTR0164,UGTR0165,UGTR0166,UGTR0167,UGTR0168,UGTR0169,UGTR0170,UGTR0171,UGTR0172,UGTR0173,UGTR0174,UGTR0175,UGTR1001,UNTL3100,UNTL3101,UNTL3103,UNTL3104,UNTL3105,UNTL3106,UNTL3107,UNTL3108,UNTL3109,UNTL3110,UNTL3300,UNTL3301,UNTL3303,UNTL3304,UNTL3305,UNTL3306,UNTL3307,UNTL3308,UNTL3309,UNTL3310,UNTL9100,UNTL9101,UNTL9103,UNTL9104,UNTL9105,UNTL9106,UNTL9107,UNTL9108,UNTL9109,UNTL9110,UNTL9300,UNTL9301,UNTL9303,UNTL9304,UNTL9305,UNTL9306,UNTL9307,UNTL9308,UNTL9309,UNTL9310,XDJI0000,XEXP0000,XEXP0010,XEXP0020,XEXP0030,XEXP0040,XIMP0000,XIMP0010,XIMP0020,XIMP0030,XIMP0040,XIMP1000,XIMP1001,XIMP1002,XIMP1003,XIMP1004,XIMP1005,XIMP1006,XIMP1007,XIMP1008,XIMP1009,XIMP1010,XNAS0000,XSP50000
2015-01-01,47.7595,,,,,,,,,,,-26916512.0,180515428.0,153598916.0,141973850.0,48054895.0,8607717.0,-1752697.0,57852766.0,18953266.0,81427869.0,34471679.0,32879572.0,40698443.0,894272.0,13264624.0,288170.0,1493970.0,11784773.0,10484392.0,78909.0,12949480.0,960.0,9717028.0,6086.0,,33372974.0,10024200.0,2077.0,6358.3,483.6,,5963060.0,147635856.0,96.31062465,1980675.0,6158056.0,6380107.0,12.05,794455.0,570466.0,43839.0,,123.0,3785.0,44.0,740.0,37.0,167.0,84.0,383.0,368.0,261.0,21902.0,21439.0,2612.0,,5809.0,504.0,31.0,123.0,2353.0,39681.0,61.0,,3886.0,67429.0,52.0,677.0,50458.0,57.0,74.0,,302063.0,1424.0,101703.0,0.0,,0.0,3628.0,7.0,728.0,37.0,160.0,84.0,345.0,220.0,195.0,0.0,0.0,1130.0,,0.0,279.0,31.0,123.0,2334.0,0.0,58.0,,3838.0,12576.0,0.0,60.0,0.0,20.0,74.0,,74361.0,1415.0,462028.0,0.0,,123.0,157.0,37.0,12.0,0.0,7.0,0.0,38.0,148.0,66.0,0.0,0.0,1482.0,,1727.0,225.0,0.0,0.0,19.0,0.0,3.0,,48.0,1166.0,52.0,617.0,0.0,37.0,0.0,,762.0,9.0,6735.0,43839.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21902.0,21439.0,0.0,,4082.0,0.0,0.0,0.0,0.0,39681.0,0.0,,0.0,53687.0,0.0,0.0,50458.0,0.0,0.0,,226940.0,0.0,,,,,31968.30156185478,45.0,,19.0,36.0,,40.0,47.0,56.0,55.0,82.0,38.0,78.0,26.0,9.0,46.0,,28.0,30.0,32.0,11.0,,56.0,63.0,11.0,11.0,,30.0,46.0,18.0,,,64.0,26.0,34.0,63.0,29.0,30.0,30.0,28.0,,21.0,29.0,46.0,50.0,88.0,7.0,31.0,40.0,79.0,15.0,,30.0,36.0,,,32.0,18.0,23.0,70.0,52.0,47.0,29.0,30.0,19.0,46.0,,57.0,15.0,12.0,,35.0,37.48275862068966,5840.776684951841,141.44075571858556,93.14852565324657,220.92306547215625,91.7345965000121,159.95683524892732,652.0396795727258,1988.307589249406,18163.4501070024,2559.309363982837,100591.93919611424,1743.4957447187585,96.97923886368322,1038.027840442113,1537.033399098568,2687.153199563186,9226.8775835467,10956.877113929191,338524.70466752007,43659.29741946104,5789.395704127172,144.040784967989,96.36704910434447,224.3506681802224,89.98203680086839,165.46338578652066,674.5693437304114,2019.1560136220016,17816.443286571943,2647.4141725843306,100257.96626116392,1744.129212836105,101.13234997479437,1121.954709557993,1527.5289520130186,2638.6135953965186,9255.949361324478,11427.284838922078,337465.9670916148,42882.663752794375,,219.66904070113003,,,186.81107470113,32.857966,391.58710731856,4.2194,21.1988,221.07074031856,170.516367,,,,,,,,,,,,4673.7015,
2015-02-01,58.0955,,,,,,,,,,,20364629.0,136933542.0,157298171.0,140931550.0,72098980.0,5584575.0,2456302.0,53164807.0,9139762.0,95420972.0,27047330.0,10545564.0,35453210.0,917606.0,15437613.0,1901352.0,2501339.0,11223154.0,8898940.0,175697.0,2970840.0,960.0,11382521.0,4904.0,,23321992.0,26363541.0,2019.0,6358.6,476.8,,30910193.0,126387978.0,96.14078128,2034980.0,6193219.0,6444401.0,12.07,819885.0,550192.0,32592.0,,87.0,4954.0,59.0,994.0,31.0,258.0,162.0,271.0,480.0,327.0,13842.0,29497.0,2329.0,,2993.0,685.0,45.0,313.0,2866.0,28519.0,86.0,,4672.0,68582.0,55.0,708.0,46608.0,73.0,54.0,,306482.0,1568.0,116700.0,0.0,,0.0,4921.0,5.0,976.0,7.0,245.0,162.0,243.0,260.0,263.0,0.0,0.0,1354.0,,0.0,423.0,45.0,313.0,2863.0,0.0,76.0,,4621.0,13627.0,0.0,64.0,0.0,3.0,49.0,,84616.0,1564.0,423492.0,0.0,,87.0,33.0,54.0,18.0,24.0,13.0,0.0,28.0,220.0,64.0,0.0,0.0,975.0,,1100.0,262.0,0.0,0.0,3.0,0.0,10.0,,51.0,5842.0,55.0,644.0,0.0,70.0,5.0,,438.0,4.0,10000.0,32592.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13842.0,29497.0,0.0,,1893.0,0.0,0.0,0.0,0.0,28519.0,0.0,,0.0,49113.0,0.0,0.0,46608.0,0.0,0.0,,221428.0,0.0,,,,,34378.729066342115,41.0,,,20.0,,46.0,52.0,49.0,51.0,70.0,35.0,76.0,28.0,8.0,38.0,,20.0,27.0,25.0,15.0,,55.0,54.0,8.0,8.0,,21.0,46.0,15.0,,16.0,63.0,29.0,31.0,51.0,30.0,21.0,32.0,40.0,,26.0,,44.0,51.0,88.0,8.0,31.0,37.0,71.0,10.0,,32.0,36.0,,,37.0,23.0,28.0,67.0,64.0,46.0,29.0,,13.0,50.0,,56.0,,13.0,,36.0,36.67272727272727,5880.9277725856045,146.7312129788386,104.39457219701654,206.28293626069012,90.74969869942154,185.49764475822624,730.762005379116,1856.5464263462115,17968.44034248547,2967.9623161316194,101200.59496764618,1758.018140464731,100.0451912446356,1220.1175976105546,1542.7543000760877,2623.2012611223176,9248.339250213368,12120.794766695117,341177.09157866915,42256.15427500711,5865.171517836916,144.73655982879677,95.65885051243316,222.1471453009063,91.28299952759842,169.85724397424917,669.611953587032,1999.3243077081563,18074.033906464487,2717.7159035879868,101307.1697491261,1758.0428356520442,99.37157219701656,1154.4891416567584,1547.0198153624629,2650.09959168908,9243.623916880031,11720.094727810969,341293.49869068805,42971.46166112534,,75.0666346791579,,,39.3785666791579,35.688068,249.9302091536316,4.9814,3.0658,94.62612015363158,155.304089,,,,,,,,,,,,4854.255789473685,
2015-03-01,55.88545454545454,405007.0,1008.0,670.0,397069.0,,,,,25297.0,,21141715.0,169514976.0,190656691.0,167077846.0,70287045.0,20598993.0,7489172.0,54206430.0,4991134.0,118710595.0,39036378.0,22376194.0,43204794.0,171323.0,8801790.0,135574.0,1507370.0,14138921.0,9637407.0,71215.0,3682310.0,1430.0,11039900.0,8245.0,17644415.0,30779135.0,38483256.0,2017.7,6328.8,494.5,-444.1,43517909.0,147138782.0,96.20683148,2054463.0,6180273.0,6451439.0,11.7,829106.0,651544.0,37519.0,,123.0,8178.0,156.0,2086.0,131.0,399.0,185.0,450.0,740.0,467.0,27404.0,40419.0,4914.0,,6826.0,1131.0,111.0,509.0,4454.0,32755.0,185.0,,6064.0,95952.0,238.0,1334.0,44741.0,94.0,82.0,,332312.0,1585.0,157559.0,0.0,,0.0,8155.0,19.0,2048.0,44.0,393.0,185.0,427.0,400.0,393.0,0.0,0.0,1932.0,,0.0,513.0,111.0,509.0,4454.0,0.0,180.0,,5871.0,16660.0,0.0,71.0,0.0,9.0,82.0,,113547.0,1556.0,473103.0,0.0,,123.0,23.0,137.0,38.0,87.0,6.0,0.0,23.0,340.0,74.0,0.0,0.0,2982.0,,2635.0,618.0,0.0,0.0,0.0,0.0,5.0,,193.0,10563.0,238.0,1263.0,0.0,85.0,0.0,,1420.0,29.0,20882.0,37519.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27404.0,40419.0,0.0,,4191.0,0.0,0.0,0.0,0.0,32755.0,0.0,,0.0,68729.0,0.0,0.0,44741.0,0.0,0.0,,217345.0,0.0,308.0,105.0,109.0,2978.5,33654.358440712094,37.0,,,37.0,,38.0,57.0,49.0,49.0,61.0,35.0,76.0,24.0,9.0,44.0,,18.0,28.0,41.0,11.0,,56.0,48.0,9.0,9.0,,20.0,34.0,10.0,,18.0,59.0,30.0,27.0,57.0,44.0,23.0,38.0,32.0,,23.0,35.0,45.0,55.0,81.0,7.0,29.0,40.0,76.0,19.0,23.0,47.0,26.0,43.0,,31.0,29.0,20.0,73.0,71.0,47.0,40.0,31.0,14.0,56.0,,72.0,9.0,10.0,,31.0,36.85,5931.043241133052,157.99889478275327,94.28504838749276,262.45534838721994,89.54943171776907,185.7057506385313,659.9953387124492,2362.09813548498,17730.787480118277,2971.292010216501,100400.99038083768,1710.698821015205,94.72947695892132,879.1921548387644,1535.345065018521,2738.7662199260853,9211.129250213364,9432.377911149042,338665.3046814209,44295.14968056741,5887.671887863303,148.7354413540472,97.08715985702972,230.5488451017505,90.76508603966872,176.54067441773984,679.6101189992081,2074.9396059157543,17971.48703585441,2824.6507906838374,101023.22339773602,1740.3653318809315,97.3273182287626,1037.042364436532,1544.0376831632302,2694.8473171483074,9229.314139102256,10789.711109295611,340481.42110642325,43592.44723612296,,86.6264353572,,,47.5984353572,39.028,452.8588009956,5.8937,4.4874,161.8454009956,291.0134,,,,,,,,,,,,4938.010454545454,
2015-04-01,59.52428571428571,,,,,,,,,,,22227723.0,188295923.0,210523646.0,185614322.0,102018379.0,25819047.0,12056237.0,53893923.0,5013705.0,141309751.0,37243319.0,17353709.0,39060980.0,229886.0,20803556.0,142064.0,1489387.0,11320153.0,10135428.0,20372.0,10344448.0,1260.0,12560429.0,6915.0,,39291372.0,69055430.0,1976.7,6304.9,497.5,,39581432.0,170942214.0,96.13134554,2112954.0,6250911.0,6475285.0,12.17,937835.0,559479.0,41912.0,,125.0,7673.0,247.0,1664.0,208.0,298.0,202.0,344.0,823.0,526.0,33275.0,28025.0,5107.0,,4669.0,1607.0,67.0,323.0,3520.0,27758.0,132.0,,4521.0,97685.0,367.0,1765.0,23923.0,111.0,59.0,,270838.0,1705.0,135307.0,0.0,,0.0,7519.0,54.0,1638.0,64.0,292.0,202.0,333.0,448.0,458.0,0.0,0.0,1896.0,,0.0,608.0,60.0,323.0,3520.0,0.0,122.0,,4341.0,14698.0,0.0,41.0,0.0,9.0,59.0,,96964.0,1658.0,405149.0,0.0,,125.0,154.0,193.0,26.0,144.0,6.0,0.0,11.0,375.0,68.0,0.0,0.0,3211.0,,1742.0,999.0,7.0,0.0,0.0,0.0,10.0,,180.0,8594.0,367.0,1724.0,0.0,102.0,0.0,,938.0,47.0,19023.0,41912.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33275.0,28025.0,0.0,,2927.0,0.0,0.0,0.0,0.0,27758.0,0.0,,0.0,74393.0,0.0,0.0,23923.0,0.0,0.0,,172936.0,0.0,,,,,35585.079265877604,36.0,,21.0,29.0,33.0,61.0,50.0,58.0,49.0,65.0,36.0,64.0,29.0,6.0,36.0,,23.0,34.0,34.0,12.0,,56.0,44.0,8.0,8.0,,31.0,44.0,10.0,,43.0,58.0,32.0,26.0,65.0,42.0,25.0,39.0,32.0,,28.0,34.0,55.0,71.0,72.0,8.0,32.0,47.0,91.0,22.0,39.0,46.0,23.0,,,32.0,22.0,26.0,68.0,74.0,46.0,42.0,45.0,14.0,58.0,,53.0,,11.0,,42.0,39.0,6293.261283740586,163.8730137371465,96.25328755800844,267.3109039427755,95.72872621651908,196.1991372312829,673.7730129060593,2405.7981354849794,18954.287790870774,3139.1861957005262,95488.644582937,1754.3565412143723,96.33376267320703,1338.70098608128,1414.3213231264867,2588.8975542002863,9222.359250213369,13093.067230581632,317361.9886925984,42277.16315835467,6039.217264565256,156.46503502444477,98.6792233490932,246.09397013158144,92.05427262505204,189.03267399205228,690.7545634436525,2214.845731184233,18226.745979760304,3024.5227838728365,99202.89268246415,1743.7868079877026,97.10420711765148,1145.7607092792173,1500.7494690127664,2655.038560360674,9227.752361324476,11578.220148179758,332986.77240459825,43018.82581575418,18020.12333,145.29702890679545,,,65.11705590679546,80.179973,291.6617854794318,4.6841,1.4968,88.02060347943181,203.641182,,,,,,,,,,,,4985.951428571429,2102.362667
2015-05-01,64.075,,,,,,,,,,,-28780037.0,179749209.0,150969172.0,136752795.0,72987588.0,14814030.0,953164.0,59133255.0,4333449.0,99413825.0,37039309.0,23941898.0,32531566.0,473955.0,16967276.0,189495.0,996259.0,12223884.0,10391336.0,39960.0,6884047.0,1510.0,10388563.0,200.0,41655.0,26384582.0,38087046.0,2009.4,6300.1,492.6,,-4838139.0,155807311.0,96.15021702,2127695.0,6265411.0,6485117.0,12.29,937863.0,469375.0,21341.0,,143.0,8271.0,476.0,1945.0,485.0,282.0,165.0,341.0,713.0,582.0,13312.0,25553.0,7465.0,,6208.0,1695.0,129.0,290.0,3238.0,0.0,143.0,,4348.0,77454.0,591.0,2385.0,29288.0,119.0,81.0,,260841.0,1491.0,117571.0,0.0,,0.0,8007.0,66.0,1896.0,69.0,282.0,165.0,325.0,380.0,498.0,0.0,0.0,1993.0,,0.0,602.0,124.0,290.0,3221.0,0.0,133.0,,4218.0,12472.0,0.0,61.0,0.0,9.0,72.0,,81224.0,1464.0,329730.0,0.0,,143.0,264.0,410.0,49.0,416.0,0.0,0.0,16.0,333.0,84.0,0.0,0.0,5472.0,,2350.0,1093.0,5.0,0.0,17.0,0.0,10.0,,130.0,7308.0,591.0,2324.0,0.0,110.0,9.0,,913.0,27.0,22074.0,21341.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13312.0,25553.0,0.0,,3858.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,57674.0,0.0,0.0,29288.0,0.0,0.0,,178704.0,0.0,,,,,33121.99418655038,37.0,,21.0,21.0,,42.0,47.0,69.0,52.0,67.0,33.0,64.0,25.0,8.0,28.0,,20.0,32.0,29.0,12.0,30.0,56.0,40.0,8.0,8.0,,52.0,40.0,14.0,,44.0,66.0,30.0,26.0,62.0,34.0,29.0,36.0,37.0,,29.0,34.0,59.0,61.0,70.0,10.0,36.0,43.0,84.0,35.0,66.0,78.0,32.0,40.0,,30.0,16.0,25.0,76.0,56.0,41.0,30.0,25.0,15.0,50.0,,54.0,,12.0,,34.0,38.68852459016394,6365.902506723895,171.99191788738102,105.56281136753226,274.43441827965887,95.204579738289,212.7658621640439,738.9396795727259,2469.90976451693,18850.50678818122,3404.2537946247026,100599.521082937,1747.0564975823922,93.76038172082608,971.2834881720976,1517.945449351098,2792.066313911302,9204.3455835467,10261.199911149042,337689.6096203714,45242.929216680895,6205.401452467975,164.94081603339828,98.4622871995826,268.53705673049694,93.57864596507764,199.185274238436,689.2360103970781,2416.8335105744727,18528.57190108537,3186.9643878149755,99005.77967621831,1740.3886382991595,94.72076267320703,1070.9644009160174,1492.3298939177307,2711.515341845891,9211.068250213366,10968.372061144302,331826.2460416479,44017.43235186766,18124.713,48.80216976399,,,23.89481676399,24.907353,239.82896020751,2.638,3.0912,46.57886720751,193.250093,,,,,,,,,,,,5029.431500000001,2111.9435
2015-06-01,61.47772727272727,482299.0,980.0,643.0,473245.0,,,,,37152.0,,-125345498.0,302756677.0,177411179.0,175310431.0,92696613.0,25001578.0,-42102934.0,49928281.0,14478015.0,108092248.0,48670477.0,13891624.0,52626839.0,113329.0,43617166.0,641930.0,21632475.0,22276457.0,14203413.0,213997.0,22020103.0,61118.0,84782105.0,4809.0,,15395635.0,36666751.0,2007.6,6308.0,493.3,-299.3,-111453874.0,288865053.0,96.53708247,2109869.0,6244271.0,6470021.0,12.6,953146.0,477591.0,23190.0,,316.0,9419.0,792.0,2357.0,878.0,345.0,115.0,335.0,750.0,671.0,8770.0,28369.0,8645.0,,6812.0,1498.0,37.0,386.0,3717.0,0.0,109.0,,3972.0,86567.0,659.0,3901.0,34322.0,63.0,38.0,,249124.0,1434.0,132138.0,0.0,,0.0,9211.0,58.0,2312.0,42.0,341.0,115.0,327.0,440.0,537.0,0.0,0.0,2055.0,,0.0,399.0,37.0,386.0,3613.0,0.0,67.0,,3913.0,15111.0,0.0,60.0,0.0,7.0,38.0,,91677.0,1392.0,316558.0,0.0,,316.0,208.0,734.0,45.0,836.0,4.0,0.0,8.0,310.0,134.0,0.0,0.0,6590.0,,2744.0,1099.0,0.0,0.0,104.0,0.0,42.0,,59.0,10342.0,659.0,3841.0,0.0,56.0,0.0,,722.0,42.0,28895.0,23190.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8770.0,28369.0,0.0,,4068.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,61114.0,0.0,0.0,34322.0,0.0,0.0,,156725.0,0.0,366.0,85.0,141.0,3060.3,32679.416209876537,39.0,,,23.0,,64.0,47.0,63.0,51.0,59.0,36.0,66.0,26.0,11.0,39.0,,24.0,42.0,33.0,14.0,,56.0,44.0,10.0,10.0,,16.0,47.0,15.0,,51.0,73.0,32.0,28.0,68.0,40.0,31.0,51.0,35.0,,26.0,45.0,56.0,35.0,69.0,10.0,38.0,43.0,82.0,42.0,48.0,94.0,41.0,53.0,,33.0,24.0,34.0,71.0,59.0,46.0,23.0,32.0,15.0,66.0,,55.0,,15.0,,34.0,41.23728813559322,6226.461594493089,168.05489099089402,107.59059654417916,278.9010849463256,93.79646328613754,191.93141918693385,753.1341758092542,2510.1097645169298,18571.69973065523,3070.9027069909416,102043.81002113558,1797.7926534927624,94.21004838749272,1344.0209679809254,1538.3455834365784,2649.2724384408675,9207.493250213363,13235.92510002845,342963.5505898466,42768.27114445392,6310.684404842477,168.51966586501044,103.47842229943043,273.8673209081052,95.087121159675,201.64579909283117,724.3489560960131,2464.805888172946,18827.24998961565,3226.3327854852982,99360.74406233653,1768.866964748845,94.89206426050862,1227.0394497411824,1489.031401753257,2681.9745952397075,9212.267361324475,12246.410124104104,332471.1777018655,43513.12106205205,17927.21909,114.35148308433182,,,48.32945908433182,66.022024,222.29468027839545,3.414,1.5576,66.77168827839546,155.522992,,,,,,,,,,,,5073.041818181818,2099.283636
2015-07-01,56.56130434782609,,,,,,,,,,,5491145.0,173210504.0,178701649.0,144783321.0,102880639.0,2074352.0,10759116.0,55048010.0,4171864.0,106942437.0,27775147.0,35146355.0,33259601.0,409419.0,18063010.0,569925.0,11404837.0,11709266.0,9049662.0,25070.0,12342971.0,1010.0,13141072.0,18479.0,,4061798.0,76678131.0,2066.8,6298.7,496.2,,40637500.0,138064149.0,96.55595395,2113952.0,6283500.0,6512344.0,13.27,966478.0,512215.0,46753.0,,278.0,9480.0,282.0,2457.0,738.0,334.0,131.0,241.0,704.0,930.0,11561.0,24980.0,9877.0,,8697.0,1939.0,37.0,320.0,2646.0,0.0,54.0,,4325.0,91535.0,557.0,3559.0,41117.0,58.0,53.0,,247133.0,1439.0,147190.0,0.0,,0.0,9363.0,73.0,2300.0,64.0,334.0,131.0,232.0,311.0,749.0,0.0,0.0,2281.0,,0.0,453.0,37.0,320.0,2602.0,0.0,54.0,,4278.0,16688.0,0.0,54.0,0.0,9.0,52.0,,105392.0,1413.0,333708.0,0.0,,278.0,117.0,209.0,157.0,674.0,0.0,0.0,9.0,393.0,181.0,0.0,0.0,7596.0,,3970.0,1486.0,0.0,0.0,44.0,0.0,0.0,,47.0,11030.0,557.0,3505.0,0.0,49.0,1.0,,988.0,26.0,31317.0,46753.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11561.0,24980.0,0.0,,4727.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,63817.0,0.0,0.0,41117.0,0.0,0.0,,140753.0,0.0,,,,,31605.95166800916,39.0,,24.0,33.0,,53.0,51.0,59.0,55.0,73.0,35.0,71.0,22.0,8.0,48.0,,15.0,48.0,35.0,18.0,,60.0,46.0,7.0,7.0,,15.0,44.0,27.0,,34.0,66.0,39.0,29.0,77.0,37.0,31.0,37.0,37.0,,28.0,58.0,69.0,66.0,75.0,8.0,40.0,45.0,80.0,38.0,62.0,100.0,46.0,54.0,,31.0,33.0,42.0,79.0,58.0,50.0,32.0,31.0,14.0,56.0,,54.0,,17.0,,26.0,42.86666666666667,5924.123145836914,165.6327704058333,100.70409600654035,276.77889725215925,87.58123308900166,197.466855275632,704.9286720457825,2491.0100752694334,17341.084151622326,3159.4696844101118,98442.37421764618,1653.477996455135,94.21504838749274,849.5070066906162,1508.8545541707972,2564.174574092752,9207.528250213363,9165.21157781571,333895.0736953216,41501.68334723407,6171.67627867748,168.9098897374336,104.95885051243314,277.77763966555403,92.11838079002716,200.78468798172,734.711953587032,2499.9987569899863,18239.43939642538,3212.5550077075195,100387.71849612848,1728.6093105389175,94.19903251447688,1037.568901334181,1523.3816729192165,2664.045581037196,9207.416139102255,10762.790597257785,338481.0477898087,43099.61945834519,17795.01682,137.9272232080727,,,115.8524612080727,22.074762,386.9609969095,3.9286,1.556,182.17497390949995,204.786023,,,,,,,,,,,,5082.81,2094.143636
2015-08-01,46.515,,,,,,,,,,,-27383594.0,155950894.0,128567300.0,109647347.0,73880077.0,2257303.0,6598079.0,57048534.0,3676146.0,77154427.0,29517475.0,14561457.0,27581376.0,1235398.0,24970082.0,3151.0,1448992.0,10445237.0,10123856.0,20500.0,7371437.0,1060.0,10097599.0,399303.0,,3274350.0,44261539.0,2093.1,6314.8,496.4,,-12822137.0,141389437.0,96.67861861,2115195.0,6268328.0,6491535.0,12.41,932745.0,452642.0,18750.0,,53.0,4378.0,166.0,1171.0,147.0,269.0,79.0,164.0,284.0,415.0,11845.0,24889.0,6172.0,,7216.0,1099.0,12.0,213.0,1868.0,0.0,39.0,,3389.0,78634.0,309.0,2054.0,24891.0,25.0,62.0,,263327.0,722.0,115570.0,0.0,,0.0,4315.0,39.0,1158.0,30.0,265.0,79.0,154.0,228.0,344.0,0.0,0.0,1567.0,,0.0,398.0,12.0,213.0,1842.0,0.0,39.0,,3369.0,14770.0,0.0,39.0,0.0,10.0,48.0,,85931.0,720.0,316661.0,0.0,,53.0,63.0,127.0,13.0,117.0,4.0,0.0,10.0,56.0,71.0,0.0,0.0,4605.0,,3072.0,701.0,0.0,0.0,26.0,0.0,0.0,,20.0,8710.0,309.0,2015.0,0.0,15.0,14.0,,408.0,2.0,20411.0,18750.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11845.0,24889.0,0.0,,4144.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,55154.0,0.0,0.0,24891.0,0.0,0.0,,176988.0,0.0,,,,,30391.399639427666,34.0,,17.0,30.0,24.0,46.0,48.0,58.0,53.0,67.0,35.0,66.0,24.0,10.0,47.0,,30.0,44.0,57.0,15.0,29.0,65.0,43.0,10.0,10.0,,10.0,47.0,21.0,,32.0,71.0,35.0,25.0,70.0,36.0,23.0,40.0,43.0,,25.0,54.0,53.0,52.0,64.0,9.0,37.0,49.0,93.0,43.0,56.0,81.0,50.0,50.0,,36.0,22.0,19.0,84.0,66.0,40.0,27.0,34.0,13.0,57.0,,54.0,,17.0,,35.0,40.88709677419355,5801.7736672083975,163.69682074531542,97.400120353703,272.38192037047645,85.24050915884649,199.76473309823567,681.800842475921,2451.437283334288,16877.62081345161,3196.235729571772,100001.3750586107,1697.6894127169207,91.40647695892132,1160.0619696535794,1545.6129049338017,2402.7514282594184,9187.868250213363,11960.206244482377,339938.5127258463,38918.91301390074,5980.988913623911,166.0314380308332,101.64747731734718,276.7687823378019,88.73710105902778,196.97239140915605,711.5323412214303,2490.919041040217,17569.9460096875,3151.5582625464967,100371.30430931524,1718.898907623293,93.45742933987373,1127.4336604540526,1535.795972341755,2533.260254648307,9202.224916880032,11539.914085219956,339736.023999038,41007.05423612297,17061.59333,121.76468048974286,,,102.33446448974286,19.430216,371.51846041034287,4.4605,1.5578,168.01845741034285,203.500003,,,,,,,,,,,,4934.622857142857,2039.86619
